areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12
Sheepshead Bay,Brooklyn,neighborhood,185000.000,184995.000,179495.000,182493.000,179995.000,179995.000,179900.000,182500.000,179900.000,185000.000,185000.000,175000.000,175000.000,177500.000,184499.000,182250.000,179000.000,169498.000,174990.000,169993.000,169000.000,175000.000,179000.000,172000.000,175000.000,174950.000,174950.000,169000.000,167000.000,175000.000,177000.000,179000.000,169500.000,175000.000,175000.000,176000.000,165000.000,165000.000,157500.000,169000.000,165000.000,160000.000,158250.000,159000.000,166944.000,162000.000,169450.000,150044.000,150044.000,150088.000,169000.000,169000.000,161500.000,159999.000,162500.000,165000.000,168500.000,154500.000,168000.000,159900.000,175000.000,184000.000,179000.000,180750.000,195000.000,199000.000,192450.000,177000.000,192450.000,199000.000,180500.000,197000.000,198000.000,197000.000,189000.000,186000.000,199000.000,197500.000,209000.000,206000.000,210000.000,224900.000,243250.000,221950.000,221950.000,224900.000,237500.000,249000.000,249000.000,249000.000,249000.000,230000.000,259000.000,250000.000,269000.000,269900.000,259888.000,249950.000,250000.000,259000.000,259000.000,279000.000,279000.000,275000.000,267000.000,280450.000,279000.000,267000.000,274000.000,279000.000,279000.000,279000.000,279000.000,269000.000,269000.000,252500.000,260000.000,269000.000,269000.000,261000.000,267000.000,269000.000,279000.000,279000.000,279000.000,280000.000,285000.000,278000.000,278000.000,275000.000,276500.000,278500.000,278000.000,280000.000,280000.000,280000.000,280000.000,289000.000,275000.000,274500.000,269000.000,279500.000,279000.000,279000.000,276500.000,279000.000,278500.000,269000.000,278000.000,285000.000,279000.000,270000.000,270000.000,265000.000,262500.000,260000.000
Soho,Manhattan,neighborhood,1962500.000,1957500.000,1995000.000,1925000.000,2347000.000,2095000.000,1695000.000,1797500.000,1590000.000,1590000.000,1875000.000,1887500.000,1875000.000,1720000.000,1590000.000,1472500.000,1887500.000,1982500.000,1885000.000,1990000.000,2074500.000,1982500.000,1795000.000,1999000.000,1987500.000,2149500.000,1975000.000,1950000.000,1997000.000,1995000.000,1997000.000,1995000.000,2200000.000,2337500.000,2495000.000,2400000.000,2224500.000,2650000.000,1920000.000,1960000.000,1999999.000,2075000.000,1695000.000,1722500.000,1750000.000,1725000.000,2375000.000,2100000.000,1750000.000,2300000.000,995000.000,1950000.000,3095000.000,1770000.000,1600000.000,1742500.000,1895000.000,2000000.000,2800000.000,2825000.000,2575000.000,2500000.000,3000000.000,2925000.000,2972500.000,3000000.000,3000000.000,3202500.000,3275000.000,3307500.000,3450000.000,3255000.000,3102500.000,2820000.000,2715000.000,2820000.000,2670000.000,2820000.000,2947000.000,2650000.000,2945000.000,2645000.000,3049500.000,2999000.000,2807500.000,2920000.000,3100000.000,3047500.000,2995000.000,2980000.000,2600000.000,2597500.000,2595000.000,2575000.000,2595000.000,2900000.000,2895000.000,2962500.000,2962500.000,2975000.000,2750000.000,2820000.000,3000000.000,2907500.000,2725000.000,2687500.000,2725000.000,2650000.000,2525000.000,2737500.000,2995000.000,2950000.000,2800000.000,2699500.000,2875000.000,2699500.000,2835000.000,2950000.000,2950000.000,2995000.000,2785000.000,2785000.000,2995000.000,2997500.000,3072500.000,2995000.000,2725000.000,2395000.000,2395000.000,2395000.000,2397500.000,2395000.000,2347500.000,2425000.000,2495000.000,2450000.000,2495000.000,2495000.000,2950000.000,3500000.000,3250000.000,3250000.000,3300000.000,3675000.000,3950000.000,3650000.000,2995000.000,2950000.000,3320000.000,3695000.000,3172500.000,2822500.000,3772500.000,3772500.000,2985000.000,3250000.000
Soundview,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000.000,195000.000,,,,,,,,,,,,,,,,300000.000,300000.000,,,,300000.000,299000.000,299500.000,299000.000,299000.000,299000.000,,,,289000.000,289000.000,,,,,,,,,,299000.000,,,,,,,,,,,,339000.000,339000.000,339000.000,,,,,,,,,,,,,
South Brooklyn,Brooklyn,submarket,230000.000,237500.000,235000.000,235000.000,225000.000,220000.000,220000.000,225000.000,229000.000,229000.000,219000.000,219000.000,219000.000,219000.000,219000.000,225000.000,219750.000,219000.000,215000.000,215000.000,209000.000,207000.000,205000.000,199000.000,199600.000,199000.000,206000.000,207000.000,211950.000,214000.000,204900.000,204900.000,205000.000,204450.000,212500.000,210000.000,210000.000,215000.000,215000.000,222500.000,219000.000,220000.000,225000.000,220000.000,225000.000,220000.000,225000.000,219950.000,219000.000,215000.000,215000.000,220000.000,220000.000,220000.000,220000.000,218000.000,225000.000,229000.000,225000.000,215000.000,220000.000,229000.000,229950.000,235000.000,237000.000,236000.000,244360.000,249000.000,249000.000,259000.000,259000.000,259000.000,266500.000,260000.000,259000.000,259000.000,269000.000,279000.000,275000.000,285000.000,287000.000,298000.000,295000.000,295000.000,294450.000,299925.000,315000.000,325000.000,325000.000,322000.000,315000.000,299000.000,315000.000,315000.000,318000.000,319000.000,319000.000,325000.000,325000.000,330000.000,339000.000,339000.000,335000.000,329000.000,330000.000,330000.000,330000.000,329000.000,325000.000,330000.000,330000.000,335000.000,335000.000,335000.000,335000.000,334000.000,339000.000,339000.000,339000.000,339000.000,339000.000,349000.000,350000.000,349000.000,350000.000,359000.000,355000.000,350000.000,349888.000,339000.000,339000.000,335000.000,335000.000,335000.000,338000.000,339500.000,345000.000,345000.000,335000.000,325000.000,329000.000,335000.000,329000.000,329000.000,329000.000,329888.000,334950.000,339000.000,340000.000,345000.000,335000.000,330000.000,338000.000,339000.000,339000.000,335000.000
South Jamaica,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Ozone Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Queens,Queens,submarket,,129999.000,129000.000,129999.000,129000.000,129000.000,129000.000,139000.000,139000.000,126000.000,139000.000,139000.000,119500.000,113500.000,119250.000,119000.000,119000.000,119000.000,119000.000,119000.000,109500.000,100000.000,99898.000,99795.000,99795.000,95000.000,99795.000,94000.000,91500.000,94000.000,100000.000,99500.000,99500.000,119000.000,119000.000,119000.000,125000.000,110000.000,110000.000,129000.000,100000.000,99000.000,112444.000,104495.000,99000.000,109990.000,130000.000,130000.000,130000.000,130000.000,129900.000,129900.000,117495.000,129950.000,129950.000,129950.000,127500.000,129950.000,130000.000,134999.000,134999.000,135000.000,134900.000,128700.000,123750.000,127500.000,127500.000,124950.000,124800.000,139700.000,135000.000,142000.000,150000.000,150000.000,155000.000,139950.000,145000.000,150000.000,150000.000,145000.000,139500.000,139000.000,140000.000,144500.000,167500.000,179500.000,179000.000,184000.000,174450.000,169450.000,169999.000,155000.000,162400.000,185000.000,180000.000,180000.000,184500.000,199000.000,199000.000,189000.000,209000.000,179900.000,215000.000,215000.000,189000.000,202000.000,187250.000,192000.000,189000.000,173500.000,179900.000,179900.000,178000.000,200000.000,208750.000,220750.000,238250.000,238250.000,247500.000,229000.000,256250.000,215000.000,200000.000,205000.000,208750.000,205000.000,225000.000,228000.000,229500.000,228000.000,227000.000,215000.000,222500.000,242000.000,248999.000,244000.000,239999.000,237500.000,230000.000,225000.000,199500.000,207500.000,209999.000,232900.000,239500.000,239000.000,224000.000,235000.000,229000.000,219000.000,219000.000,224000.000,225000.000,225000.000,225000.000,212500.000
South Richmond Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Albans,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staten Island,Staten Island,borough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900.000,129000.000,122500.000,119900.000,120000.000,119900.000,120000.000,124900.000,125500.000,124990.000,125000.000,125000.000,128000.000,127000.000,129000.000,129000.000,132000.000,125000.000,129000.000,127000.000,140000.000,129000.000,125000.000,119900.000,129000.000,129000.000,149000.000,154450.000,130000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246250.000,247500.000,249900.000,239950.000,230000.000,229500.000,229500.000,230000.000,230000.000,229000.000,229000.000,239950.000,239950.000,234500.000,249900.000,,,399000.000,319499.000,272499.000,245000.000,235000.000,359000.000,245000.000,245000.000,275000.000,275000.000,280000.000,275000.000,280000.000,271500.000,229000.000,229000.000,229000.000,227000.000,228500.000,228500.000,234500.000,240000.000,250000.000,310000.000,260000.000,312500.000,339000.000,344450.000,359450.000,369000.000,344450.000,349900.000,327000.000,291500.000,249800.000,243650.000,243650.000,299000.000,299000.000,311500.000
Stuyvesant Town/PCV,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnyside,Queens,neighborhood,232000.000,229000.000,229000.000,229000.000,,229000.000,229000.000,224000.000,229000.000,229450.000,229000.000,229900.000,229900.000,229000.000,229000.000,229000.000,229000.000,245000.000,250000.000,259000.000,239000.000,232000.000,239000.000,245500.000,229000.000,249000.000,269000.000,259000.000,259000.000,254000.000,265000.000,271000.000,277000.000,254000.000,249000.000,227000.000,182000.000,182000.000,208000.000,182000.000,180000.000,195000.000,213500.000,232000.000,219000.000,214500.000,239000.000,243000.000,,,210000.000,224800.000,235000.000,218000.000,224800.000,225900.000,214000.000,210000.000,218000.000,218000.000,239000.000,244000.000,254000.000,264000.000,282500.000,277500.000,269000.000,265000.000,269000.000,265000.000,298000.000,299999.000,297500.000,295000.000,275000.000,320000.000,312500.000,310000.000,317000.000,322000.000,322000.000,325000.000,322000.000,309500.000,395000.000,384000.000,365000.000,349000.000,334500.000,365000.000,343500.000,379000.000,379000.000,379000.000,388000.000,392000.000,348000.000,343500.000,360000.000,360000.000,358000.000,358500.000,359000.000,359900.000,375000.000,359000.000,362450.000,365000.000,389000.000,417000.000,402000.000,404000.000,399000.000,387000.000,384500.000,380000.000,380000.000,382500.000,382500.000,380000.000,389000.000,390000.000,392500.000,397000.000,396000.000,392000.000,390000.000,389000.000,388000.000,379000.000,379500.000,379000.000,379000.000,379000.000,377000.000,377000.000,379000.000,377000.000,379000.000,369000.000,379999.000,371950.000,371950.000,374900.000,375000.000,375000.000,365000.000,365000.000,369000.000,383000.000,390000.000,374500.000,374500.000,369000.000,391500.000,388000.000
Sunset Park,Brooklyn,neighborhood,294000.000,299000.000,294000.000,289000.000,289000.000,289000.000,289000.000,289000.000,289000.000,289000.000,289000.000,289000.000,289000.000,289000.000,288000.000,279000.000,272500.000,269500.000,265500.000,259000.000,239000.000,229000.000,229000.000,228250.000,229000.000,229000.000,244000.000,249000.000,249000.000,249000.000,249000.000,249000.000,249000.000,249000.000,287000.000,259000.000,254000.000,279000.000,265000.000,262000.000,254000.000,264000.000,259000.000,249000.000,219000.000,229000.000,,,,,,,,,,,,383000.000,383000.000,,,,,,350000.000,,,,401000.000,401000.000,,,,462500.000,,397500.000,430000.000,409500.000,419500.000,430000.000,427500.000,500000.000,430000.000,417000.000,430000.000,440000.000,430000.000,515000.000,430000.000,425000.000,382000.000,400000.000,385000.000,339000.000,395000.000,,480000.000,520000.000,499000.000,499000.000,499000.000,440000.000,482500.000,420000.000,430000.000,430000.000,440000.000,420000.000,420000.000,420000.000,498000.000,460500.000,420000.000,523000.000,439000.000,429500.000,454500.000,444500.000,444500.000,449999.000,470000.000,470000.000,495000.000,,495000.000,520000.000,499000.000,499000.000,500000.000,500000.000,514500.000,529000.000,500000.000,514500.000,499000.000,490000.000,445000.000,499000.000,485000.000,529000.000,514000.000,474000.000,499000.000,,449000.000,449000.000,449500.000,499000.000,542500.000,535000.000,537500.000,499000.000,499000.000,531250.000,512000.000,499000.000
The Rockaways,Queens,submarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183000.000,179000.000,192000.000,,,,,181250.000,,,,,,,170000.000,155000.000,152500.000,152500.000,150000.000,152500.000,164500.000,,,,194000.000,184000.000,189000.000,,194000.000,,182000.000,189000.000,189000.000,225000.000,249000.000,189000.000,,187000.000,189000.000,225000.000,259000.000,274000.000,259000.000,287000.000,,,294000.000,275000.000,241000.000,211500.000,223000.000,224500.000,259000.000,269000.000,269000.000,269000.000,249000.000,160950.000,151000.000,151000.000,151000.000,174450.000,247000.000,258500.000,,271500.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Throgs Neck,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tribeca,Manhattan,neighborhood,2195000.000,2000000.000,2075000.000,2000000.000,1950000.000,1672500.000,1500000.000,1500000.000,1500000.000,1850000.000,2015000.000,2050000.000,1862500.000,1850000.000,1749000.000,1822500.000,1749500.000,1795000.000,1860000.000,2287500.000,1995000.000,1995000.000,1922500.000,1922500.000,1995000.000,2140000.000,2195000.000,2195000.000,2195000.000,2195000.000,2250000.000,2250000.000,2250000.000,2250000.000,2325000.000,2647500.000,2250000.000,2237500.000,2500000.000,2399000.000,2387000.000,2400000.000,2312500.000,2375000.000,2577000.000,2375000.000,2335000.000,2600000.000,2695000.000,2588500.000,2600000.000,2722500.000,2800000.000,2812500.000,2295000.000,2037500.000,2037500.000,2849000.000,3095000.000,3097500.000,3095000.000,3095000.000,2975000.000,2635000.000,2575000.000,2300000.000,2437500.000,2575000.000,2295000.000,2500000.000,2537500.000,2612500.000,4000000.000,2887000.000,3199000.000,2825000.000,3370000.000,3370000.000,3284500.000,3187000.000,3149500.000,2645000.000,2999750.000,2999750.000,2925000.000,2995000.000,2922500.000,2850000.000,2650000.000,2585000.000,2622500.000,2622500.000,3000000.000,2995000.000,3000000.000,3075000.000,3000000.000,2997500.000,2995000.000,2500000.000,2500000.000,2675000.000,2500000.000,2422500.000,2447500.000,2750000.000,2867500.000,2885000.000,2940000.000,2995000.000,2995000.000,2995000.000,2898000.000,2898000.000,2870000.000,2724000.000,2700000.000,2700000.000,2850000.000,2942500.000,2850000.000,2870000.000,2870000.000,2870000.000,2870000.000,2870000.000,2850000.000,2724000.000,2750000.000,2750000.000,2722500.000,2750000.000,2695000.000,2850000.000,2950000.000,2995000.000,2950000.000,2950000.000,2950000.000,2850000.000,2695000.000,2819500.000,2769500.000,3495000.000,3962500.000,3347500.000,3350000.000,3495000.000,2769500.000,2550000.000,3500000.000,3725000.000,3950000.000,3722500.000,2995000.000,2850000.000
University Heights,Bronx,neighborhood,124000.000,124000.000,119500.000,119500.000,115000.000,119500.000,117500.000,122000.000,124000.000,124000.000,125000.000,125000.000,130000.000,135000.000,125000.000,125000.000,125000.000,127250.000,132250.000,132250.000,127500.000,,119000.000,119500.000,,122500.000,130000.000,125000.000,130000.000,137000.000,125000.000,120000.000,120000.000,120000.000,119000.000,120000.000,139500.000,159000.000,159000.000,159000.000,149000.000,149000.000,99000.000,94000.000,94000.000,94000.000,,,,150750.000,149000.000,150750.000,152500.000,,,,142250.000,132000.000,115500.000,85000.000,92000.000,85000.000,85000.000,94000.000,94000.000,94000.000,94000.000,94000.000,100000.000,120000.000,,,,,,,,,,,,,115000.000,,,,209000.000,210000.000,210000.000,205000.000,,,,,,,,239500.000,239500.000,249000.000,240000.000,182500.000,197500.000,235000.000,237450.000,235000.000,235000.000,175000.000,,,230000.000,180000.000,250000.000,254000.000,259000.000,267500.000,255000.000,275000.000,249500.000,249500.000,252000.000,249000.000,260000.000,262500.000,,,260000.000,225000.000,255000.000,212500.000,174800.000,177400.000,174800.000,172400.000,175000.000,170000.000,185000.000,185000.000,185000.000,222500.000,185000.000,180000.000,217450.000,185000.000,175000.000,217450.000,217450.000,212450.000,185000.000,217450.000,217450.000,262000.000,262000.000,260500.000,239888.000,239888.000
Upper East Side,Manhattan,neighborhood,900500.000,895000.000,895000.000,895000.000,870000.000,859000.000,850000.000,799000.000,799000.000,825000.000,835000.000,850000.000,799000.000,800000.000,819000.000,795000.000,815000.000,799000.000,749000.000,749000.000,775000.000,799000.000,799000.000,775000.000,775000.000,799000.000,850000.000,850000.000,835950.000,844500.000,849000.000,800000.000,835950.000,887000.000,899000.000,925000.000,899000.000,895000.000,895000.000,939000.000,950000.000,925000.000,875000.000,845000.000,950000.000,995000.000,995000.000,999000.000,975000.000,1100000.000,999000.000,1095000.000,1100000.000,1200000.000,1149000.000,1082500.000,1075000.000,1150000.000,1250000.000,1292500.000,1276000.000,1295000.000,1300000.000,1250000.000,1375000.000,1395000.000,1385000.000,1375000.000,1495000.000,1550000.000,1595000.000,1675000.000,1590000.000,1595000.000,1500000.000,1550000.000,1517500.000,1517500.000,1535000.000,1495000.000,1517500.000,1495000.000,1480000.000,1497500.000,1500000.000,1535000.000,1595000.000,1625000.000,1649000.000,1615000.000,1555000.000,1522500.000,1495000.000,1500000.000,1575000.000,1599000.000,1550000.000,1495000.000,1495000.000,1460000.000,1400000.000,1342000.000,1250000.000,1295000.000,1250000.000,1250000.000,1295000.000,1295000.000,1250000.000,1298000.000,1295000.000,1350000.000,1300000.000,1325000.000,1325000.000,1212500.000,1250000.000,1295000.000,1295000.000,1299000.000,1292000.000,1295000.000,1200000.000,1250000.000,1249000.000,1195000.000,1112500.000,1100000.000,1195000.000,1195000.000,1195000.000,1195000.000,1185000.000,1200000.000,1200000.000,1200000.000,1195000.000,1195000.000,1195000.000,1195000.000,1195000.000,1195000.000,1195000.000,1195000.000,1195000.000,1195000.000,1150000.000,1180000.000,1195000.000,1195000.000,1189000.000,1195000.000,1230000.000,1295000.000,1295000.000,1350000.000
Upper West Side,Manhattan,neighborhood,729023.000,769500.000,787000.000,750000.000,760000.000,719000.000,725000.000,699000.000,725000.000,739000.000,732500.000,735000.000,745000.000,739000.000,739000.000,749000.000,749000.000,749000.000,724500.000,699000.000,699000.000,699000.000,699000.000,698500.000,699000.000,725000.000,749000.000,729000.000,734500.000,719000.000,695000.000,689000.000,699000.000,745000.000,740000.000,727000.000,770000.000,750000.000,777000.000,799000.000,799500.000,799000.000,725000.000,699000.000,725000.000,749000.000,775000.000,750000.000,737500.000,799000.000,799000.000,850000.000,850000.000,830000.000,807500.000,799000.000,850000.000,899000.000,800000.000,850000.000,892500.000,954500.000,899000.000,929000.000,995000.000,999000.000,899500.000,970000.000,1050000.000,1075000.000,1050000.000,1150000.000,1150000.000,1150000.000,1162500.000,1250000.000,1275000.000,1198000.000,1100000.000,1095000.000,1200000.000,1200000.000,1275000.000,1200000.000,1250000.000,1399500.000,1395000.000,1495000.000,1400000.000,1393000.000,1350000.000,1295000.000,1299000.000,1375000.000,1385000.000,1295000.000,1250000.000,1195000.000,1150000.000,1239000.000,1262500.000,1180000.000,1125000.000,1100000.000,1147000.000,1175000.000,1195000.000,1250000.000,1195000.000,1195000.000,1235000.000,1175000.000,1195000.000,1195000.000,1112500.000,999000.000,1149000.000,1127500.000,1149000.000,1100000.000,1100000.000,999000.000,950000.000,939000.000,917500.000,949900.000,975000.000,999000.000,1000000.000,999000.000,975000.000,920000.000,915000.000,915000.000,925000.000,1000000.000,989000.000,975000.000,925000.000,925000.000,960000.000,996500.000,999250.000,995000.000,975000.000,999999.000,1012500.000,1245000.000,1195000.000,1050000.000,999000.000,999000.000,1050000.000,1110000.000,1195000.000,1185000.000
Utopia,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Van Nest,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Heights,Manhattan,neighborhood,365000.000,365000.000,362000.000,349000.000,343750.000,325000.000,332500.000,329000.000,329000.000,329000.000,324000.000,324000.000,329000.000,339000.000,339500.000,344000.000,329000.000,329000.000,339000.000,329000.000,324500.000,337000.000,337000.000,329000.000,319000.000,319000.000,318500.000,309000.000,313500.000,299000.000,299000.000,299000.000,299000.000,299000.000,289000.000,299000.000,289000.000,295500.000,304000.000,329000.000,329000.000,349000.000,345000.000,299999.000,296500.000,319000.000,359250.000,399000.000,422000.000,427000.000,425000.000,435000.000,399000.000,407000.000,449250.000,440000.000,414750.000,419000.000,437500.000,440000.000,387000.000,364000.000,399000.000,399000.000,432000.000,437500.000,434500.000,429500.000,439500.000,449000.000,439000.000,434500.000,434500.000,499000.000,525000.000,532500.000,550000.000,550000.000,525000.000,535000.000,530000.000,535000.000,549000.000,574900.000,561950.000,517450.000,499450.000,499000.000,479500.000,507500.000,499000.000,475000.000,525000.000,577500.000,560000.000,550000.000,499000.000,545000.000,554500.000,537000.000,545000.000,538250.000,469000.000,440000.000,517450.000,495000.000,452500.000,425000.000,417500.000,422500.000,450000.000,452500.000,450000.000,439950.000,459000.000,449500.000,488250.000,499500.000,499500.000,489500.000,500000.000,515000.000,515000.000,499000.000,499000.000,515000.000,539500.000,560000.000,590000.000,598000.000,555000.000,549000.000,545000.000,527000.000,525000.000,499000.000,494500.000,455000.000,450000.000,450000.000,489000.000,475000.000,475000.000,445000.000,480000.000,489000.000,499000.000,499000.000,497000.000,475000.000,439000.000,429000.000,499000.000,525000.000,527000.000,539000.000
West Harlem,Manhattan,neighborhood,207500.000,207500.000,210000.000,215000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,239500.000,185000.000,185000.000,140000.000,140000.000,239000.000,239000.000,,244000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362500.000,375000.000,,399500.000,399000.000,,,,,,,,,,,,,,
West Village,Manhattan,neighborhood,665000.000,699000.000,655000.000,675000.000,665000.000,657500.000,644500.000,667000.000,672000.000,672000.000,649000.000,659500.000,720500.000,749500.000,695000.000,670000.000,682000.000,685000.000,599000.000,590000.000,599000.000,607500.000,607500.000,630000.000,649000.000,699000.000,675000.000,667000.000,675000.000,649000.000,650000.000,654500.000,680000.000,680000.000,677000.000,696500.000,647000.000,675000.000,740000.000,775000.000,725000.000,740000.000,719000.000,687000.000,667000.000,747000.000,722000.000,745000.000,799000.000,799000.000,825000.000,835000.000,800000.000,799000.000,799000.000,799000.000,749000.000,825000.000,865000.000,897500.000,795000.000,849000.000,885000.000,925000.000,922500.000,895000.000,899000.000,825000.000,1124500.000,1024000.000,985000.000,997000.000,999000.000,999000.000,1022000.000,1192500.000,1250000.000,1250000.000,1195000.000,1249500.000,1249500.000,1125000.000,1125000.000,1240000.000,1195000.000,1305000.000,1192500.000,1190000.000,1250000.000,1120000.000,990000.000,975000.000,975000.000,962000.000,972000.000,977000.000,950000.000,975000.000,925000.000,925000.000,920000.000,875000.000,925000.000,937500.000,897000.000,895000.000,912000.000,995000.000,995000.000,995000.000,995000.000,995000.000,989000.000,995000.000,899000.000,899000.000,967500.000,899250.000,925000.000,899000.000,899000.000,899000.000,855000.000,850000.000,850000.000,892500.000,850000.000,850000.000,837000.000,850000.000,850000.000,827500.000,799000.000,785000.000,795000.000,800000.000,797000.000,825000.000,755000.000,750000.000,899500.000,947500.000,960000.000,995000.000,999000.000,900000.000,925000.000,925000.000,965000.000,995000.000,929900.000,949500.000,950000.000,1050000.000,1024500.000,1062500.000
